survey,village,adjmatrix_key,HHnum_in_village,hhid,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,rooftypeoth,room_no,bed_no,electricity,latrine,ownrent,hhSurveyed,leader
2016-07-26,2,51,51,2051,HINDUISM,,0,1,0,0,0,,2,3,"Yes, Private",None,RENTED,1,1
2016-07-02,2,52,52,2052,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-12,2,53,53,2053,HINDUISM,,0,1,0,0,0,,2,4,"Yes, Government",Owned,RENTED,1,0
2016-07-06,2,54,54,2054,HINDUISM,,0,1,0,0,0,,3,4,"Yes, Private",None,RENTED,1,1
2016-07-09,2,55,55,2055,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,1,1
2016-07-26,2,56,56,2056,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-03,2,57,57,2057,HINDUISM,,0,1,0,0,0,,1,1,"Yes, Private",None,RENTED,0,1
2016-07-13,2,58,58,2058,HINDUISM,,0,0,0,1,0,,2,4,"Yes, Private",None,RENTED,0,0
2016-07-01,2,59,59,2059,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-14,2,60,60,2060,HINDUISM,,1,0,0,0,0,,1,1,"Yes, Government",None,RENTED,1,0
2016-07-10,2,61,61,2061,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Government",None,RENTED,0,0
2016-07-24,2,62,62,2062,HINDUISM,,0,0,0,1,0,,1,2,"Yes, Private",None,RENTED,1,0
2016-07-04,2,63,63,2063,HINDUISM,,1,0,0,0,0,,1,1,"Yes, Government",None,RENTED,0,0
2016-07-26,2,64,64,2064,HINDUISM,,0,1,0,0,0,,1,2,"Yes, Private",None,RENTED,0,0
2016-07-04,2,65,65,2065,HINDUISM,,0,0,0,1,0,,2,4,"Yes, Private",None,RENTED,0,0
2016-07-23,2,66,66,2066,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-21,2,67,67,2067,HINDUISM,,0,1,0,0,0,,2,4,"Yes, Private",None,RENTED,0,1
2016-07-17,2,68,68,2068,HINDUISM,,0,0,0,1,0,,2,3,"Yes, Private",None,RENTED,0,0
2016-07-05,2,69,69,2069,HINDUISM,,0,1,0,0,0,,2,0,No,None,RENTED,1,1
2016-07-26,2,70,70,2070,HINDUISM,,0,0,0,1,0,,2,3,"Yes, Private",None,RENTED,0,0
2016-07-19,2,71,71,2071,HINDUISM,,0,0,0,1,0,,1,1,No,None,RENTED,1,0
2016-07-12,2,72,72,2072,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Government",None,RENTED,0,0
2016-07-02,2,73,73,2073,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-15,2,74,74,2074,HINDUISM,,0,0,0,1,0,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-04,2,75,75,2075,HINDUISM,,0,0,0,1,0,,1,0,No,None,RENTED,0,0
2016-07-02,2,76,76,2076,HINDUISM,,0,0,0,1,0,,2,3,"Yes, Government",None,RENTED,0,0
2016-07-08,2,77,77,2077,HINDUISM,,0,0,0,1,0,,0,0,"Yes, Government",None,RENTED,0,0
2016-07-14,2,78,78,2078,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-11,2,79,79,2079,HINDUISM,,0,0,1,0,0,,3,3,"Yes, Government",None,RENTED,0,0
2016-07-18,2,80,80,2080,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,0,0
2016-07-09,2,81,81,2081,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-07,2,82,82,2082,HINDUISM,,0,1,0,0,0,,1,0,No,None,RENTED,1,0
2016-07-25,2,83,83,2083,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-25,2,84,84,2084,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-21,2,85,85,2085,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Government",None,RENTED,1,0
2016-07-17,2,86,86,2086,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-16,2,87,87,2087,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,1,0
2016-07-18,2,88,88,2088,HINDUISM,,0,0,0,1,0,,4,5,"Yes, Government",None,RENTED,1,0
2016-07-16,2,89,89,2089,HINDUISM,,0,0,0,1,0,,1,3,"Yes, Government",None,NA,1,0
2016-07-18,2,90,90,2090,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-18,2,91,91,2091,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",Owned,RENTED,0,0
2016-07-23,2,92,92,2092,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-07,2,93,93,2093,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-12,2,94,94,2094,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-05,2,95,95,2095,HINDUISM,,0,0,0,1,0,,1,2,No,None,RENTED,1,0
2016-07-14,2,96,96,2096,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,1,0
2016-07-24,2,97,97,2097,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Government",None,RENTED,0,0
2016-07-05,2,98,98,2098,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-09,2,99,99,2099,HINDUISM,,0,1,0,0,0,,1,4,"Yes, Private",Owned,RENTED,0,0
2016-07-13,2,100,100,2100,HINDUISM,,0,1,0,0,0,,1,1,"Yes, Government",None,RENTED,0,0
2016-07-08,2,101,101,2101,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-10,2,102,102,2102,HINDUISM,,0,0,1,0,0,,6,8,"Yes, Private",Owned,RENTED,0,0
2016-07-18,2,103,103,2103,HINDUISM,,0,0,0,0,0,JANT MUD,3,0,"Yes, Private",Owned,RENTED,0,0
2016-07-12,2,104,104,2104,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-10,2,105,105,2105,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Government",None,RENTED,1,0
2016-07-20,2,106,106,2106,HINDUISM,,0,0,0,0,0,MUD,1,6,"Yes, Private",None,RENTED,1,0
2016-07-18,2,107,107,2107,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-10,2,108,108,2108,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-08,2,109,109,2109,HINDUISM,,0,1,0,0,0,,2,1,No,None,RENTED,1,0
2016-07-26,2,110,110,2110,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,0,1
2016-07-04,2,111,111,2111,HINDUISM,,0,0,0,0,1,,1,2,"Yes, Private",Owned,RENTED,1,0
2016-07-09,2,112,112,2112,HINDUISM,,0,0,0,0,1,,1,3,"Yes, Private",Owned,RENTED,0,0
2016-07-20,2,113,113,2113,HINDUISM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,0
2016-07-03,2,114,114,2114,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,0
2016-07-09,2,115,115,2115,HINDUISM,,0,0,0,1,0,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-14,2,116,116,2116,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-26,2,117,117,2117,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-23,2,118,118,2118,HINDUISM,,0,0,1,0,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-19,2,119,119,2119,HINDUISM,,0,0,0,0,0,MUD,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-23,2,120,120,2120,HINDUISM,,0,0,0,1,0,,4,0,"Yes, Private",Owned,RENTED,0,0
2016-07-17,2,121,121,2121,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-05,2,122,122,2122,HINDUISM,,0,0,0,1,0,,1,2,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-16,2,123,123,2123,HINDUISM,,0,0,0,0,1,,2,6,"Yes, Private",Owned,RENTED,1,1
2016-07-22,2,124,124,2124,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",None,RENTED,1,0
2016-07-06,2,125,125,2125,HINDUISM,,0,0,0,0,0,MUD,1,0,"Yes, Private",Owned,RENTED,0,0
2016-07-14,2,126,126,2126,HINDUISM,,0,0,0,0,0,MUD,1,0,"Yes, Private",None,RENTED,0,0
2016-07-06,2,127,127,2127,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-02,2,128,128,2128,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Private",Owned,RENTED,0,1
2016-07-23,2,129,129,2129,HINDUISM,,0,0,1,0,0,,3,6,"Yes, Private",Owned,RENTED,0,0
2016-07-12,2,130,130,2130,HINDUISM,,0,0,0,0,0,MUD,2,0,"Yes, Private",Owned,RENTED,1,1
2016-07-16,2,131,131,2131,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Private",Owned,RENTED,1,0
2016-07-26,2,132,132,2132,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-03,2,133,133,2133,HINDUISM,,0,0,0,0,1,,3,0,"Yes, Private",Owned,RENTED,0,0
2016-07-20,2,134,134,2134,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-24,2,135,135,2135,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Government",Owned,RENTED,0,0
2016-07-22,2,136,136,2136,HINDUISM,,0,0,0,1,0,,1,3,"Yes, Private",Owned,RENTED,0,0
2016-07-14,2,137,137,2137,HINDUISM,,0,0,1,0,0,,3,5,"Yes, Private",Owned,RENTED,1,0
2016-07-04,2,138,138,2138,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Private",Owned,RENTED,1,0
2016-07-07,2,139,139,2139,HINDUISM,,0,0,0,0,1,,5,2,"Yes, Government",Owned,RENTED,0,0
2016-07-25,2,140,140,2140,HINDUISM,,0,0,1,0,0,,4,4,"Yes, Private",Owned,RENTED,0,0
2016-07-07,2,141,141,2141,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Government",Owned,RENTED,1,1
2016-07-22,2,142,142,2142,HINDUISM,,0,0,1,0,0,,4,5,"Yes, Government",Owned,RENTED,1,0
2016-07-25,2,143,143,2143,HINDUISM,,0,0,0,0,0,MUD,1,0,"Yes, Private",None,RENTED,0,0
2016-07-10,2,144,144,2144,HINDUISM,,0,0,0,0,0,MUD,2,1,"Yes, Government",None,RENTED,1,0
2016-07-16,2,145,145,2145,HINDUISM,,0,0,0,1,0,,4,2,"Yes, Private",None,RENTED,1,1
2016-07-16,2,146,146,2146,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-17,2,147,147,2147,HINDUISM,,0,0,1,0,0,,1,2,"Yes, Government",None,RENTED,0,0
2016-07-09,2,148,148,2148,HINDUISM,,0,0,0,0,0,MUD,1,0,"Yes, Private",None,RENTED,0,0
2016-07-01,2,149,149,2149,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Government",None,NA,1,0
2016-07-03,2,150,150,2150,HINDUISM,,0,0,0,0,0,MUD,3,1,"Yes, Private",None,RENTED,0,0
2016-07-15,2,151,151,2151,HINDUISM,,0,0,0,0,0,MUD,1,0,"Yes, Private",None,RENTED,0,0
2016-07-13,2,152,152,2152,HINDUISM,,0,0,0,0,0,MUD,1,2,"Yes, Private",None,RENTED,0,0
2016-07-13,2,153,153,2153,HINDUISM,,0,0,1,1,0,,2,0,"Yes, Private",None,RENTED,0,0
2016-07-07,2,154,154,2154,HINDUISM,,0,0,0,0,0,MUD,2,2,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-20,2,155,155,2155,HINDUISM,,0,0,0,0,0,MUD,4,2,"Yes, Government",Owned,RENTED,0,0
2016-07-11,2,156,156,2156,HINDUISM,,0,1,0,0,0,,3,2,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
2016-07-04,2,157,157,2157,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,1,0
2016-07-02,2,158,158,2158,HINDUISM,,0,0,0,0,0,MUD,1,6,"Yes, Private",None,RENTED,0,0
2016-07-15,2,159,159,2159,HINDUISM,,0,0,1,0,0,,2,4,"Yes, Government",Owned,RENTED,1,0
2016-07-19,2,160,160,2160,HINDUISM,,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,0,0
2016-07-19,2,161,161,2161,HINDUISM,,0,0,0,0,0,MUD,2,2,"Yes, Government",None,RENTED,1,0
2016-07-14,2,162,162,2162,HINDUISM,,0,0,0,1,0,,2,1,No,None,RENTED,0,1
2016-07-10,2,163,163,2163,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-21,2,164,164,2164,HINDUISM,,0,1,0,0,0,,3,2,"Yes, Private",None,RENTED,1,0
2016-07-06,2,165,165,2165,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",Owned,RENTED,0,0
2016-07-13,2,166,166,2166,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Private",Owned,RENTED,0,0
2016-07-18,2,167,167,2167,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,1,0
2016-07-15,2,168,168,2168,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,1,0
2016-07-02,2,169,169,2169,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",Owned,RENTED,1,0
2016-07-14,2,170,170,2170,HINDUISM,,0,0,0,0,1,,3,4,"Yes, Government",Owned,RENTED,0,0
2016-07-07,2,171,171,2171,HINDUISM,,0,1,0,0,0,,3,1,"Yes, Private",None,RENTED,0,0
2016-07-10,2,172,172,2172,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Private",Owned,RENTED,0,0
2016-07-26,2,173,173,2173,HINDUISM,,0,0,0,1,0,,1,1,"Yes, Private",None,RENTED,0,1
2016-07-05,2,174,174,2174,HINDUISM,,0,1,0,0,0,,1,0,No,None,RENTED,0,1
2016-07-01,2,175,175,2175,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Government",Owned,RENTED,0,0
2016-07-03,2,176,176,2176,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Government",None,RENTED,0,0
2016-07-21,2,177,177,2177,HINDUISM,,0,1,0,0,0,,0,0,"Yes, Private",None,RENTED,0,0
2016-07-14,2,178,178,2178,HINDUISM,,0,1,0,0,0,,0,0,"Yes, Private",None,RENTED,0,0
2016-07-02,2,179,179,2179,HINDUISM,,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,0,0
2016-07-05,2,180,180,2180,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
2016-07-17,2,181,181,2181,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Government",Owned,RENTED,0,0
2016-07-25,2,182,182,2182,HINDUISM,,0,0,0,0,1,,1,1,"Yes, Private",Owned,RENTED,0,0
2016-07-19,2,183,183,2183,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-17,2,184,184,2184,HINDUISM,,0,0,1,0,0,,2,1,"Yes, Government",Owned,RENTED,0,0
2016-07-25,2,185,185,2185,HINDUISM,,0,1,0,0,0,,0,0,"Yes, Private",None,RENTED,0,0
2016-07-12,2,186,186,2186,HINDUISM,,0,0,0,1,0,,0,0,"Yes, Private",None,RENTED,0,0
2016-07-13,2,187,187,2187,HINDUISM,,0,0,0,1,0,,3,0,"Yes, Private",Owned,RENTED,0,0
2016-07-15,2,188,188,2188,HINDUISM,,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,1
2016-07-21,2,189,189,2189,HINDUISM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,1
2016-07-04,2,190,190,2190,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Government",None,RENTED,0,0
2016-07-18,2,191,191,2191,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-19,2,192,192,2192,HINDUISM,,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-07,2,193,193,2193,HINDUISM,,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-19,2,194,194,2194,HINDUISM,,0,1,0,0,0,,2,1,"Yes, Private",None,RENTED,0,0
2016-07-23,2,195,195,2195,HINDUISM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-12,3,1,1,3001,HINDUISM,,0,1,0,0,0,,2,3,"Yes, Private",Owned,RENTED,0,1
2016-07-13,3,2,2,3002,HINDUISM,,0,1,0,0,0,,3,2,"Yes, Private",None,RENTED,0,0
2016-07-13,3,3,3,3003,HINDUISM,,0,0,1,0,0,,1,1,"Yes, Private",None,RENTED,0,0
2016-07-01,3,4,4,3004,HINDUISM,,0,0,1,0,0,,2,3,"Yes, Private",None,RENTED,0,0
2016-07-19,3,5,5,3005,HINDUISM,,0,0,1,0,0,,3,5,"Yes, Private",Owned,RENTED,0,1
2016-07-09,3,6,6,3006,HINDUISM,,0,0,0,0,1,,5,3,"Yes, Private",Owned,RENTED,0,0
2016-07-01,3,7,7,3007,HINDUISM,,0,0,0,0,1,,2,1,"Yes, Private",Owned,RENTED,0,0
2016-07-17,3,8,8,3008,HINDUISM,,0,0,0,0,1,,1,1,"Yes, Private",Owned,RENTED,0,0
2016-07-01,3,9,9,3009,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",None,RENTED,1,0
2016-07-03,3,10,10,3010,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-21,3,11,11,3011,HINDUISM,,0,0,1,0,0,,4,4,"Yes, Private",Owned,RENTED,1,1
2016-07-23,3,12,12,3012,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",None,RENTED,0,0
2016-07-15,3,13,13,3013,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,0
2016-07-19,3,14,14,3014,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,0,0
2016-07-19,3,15,15,3015,HINDUISM,,0,0,0,1,0,,3,3,"Yes, Private",None,RENTED,0,0
2016-07-12,3,16,16,3016,HINDUISM,,0,0,0,1,0,,3,2,"Yes, Private",None,RENTED,1,0
2016-07-16,3,17,17,3017,HINDUISM,,0,0,0,0,1,,5,2,"Yes, Private",Owned,RENTED,0,0
2016-07-22,3,18,18,3018,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",None,RENTED,0,0
2016-07-15,3,19,19,3019,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,0
2016-07-25,3,20,20,3020,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,0
2016-07-03,3,21,21,3021,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",Owned,RENTED,0,0
2016-07-10,3,22,22,3022,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,0
2016-07-11,3,23,23,3023,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-10,3,24,24,3024,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,1,1
2016-07-06,3,25,25,3025,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",None,GIVEN BY GOVERNMENT,1,1
2016-07-20,3,26,26,3026,HINDUISM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-19,3,27,27,3027,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",None,RENTED,0,0
2016-07-08,3,28,28,3028,HINDUISM,,0,1,1,0,0,,2,2,"Yes, Private",Owned,RENTED,1,1
2016-07-07,3,29,29,3029,HINDUISM,,0,0,0,1,0,,5,5,"Yes, Private",Owned,RENTED,1,0
2016-07-12,3,30,30,3030,HINDUISM,,0,0,1,0,0,,2,5,"Yes, Private",Owned,RENTED,1,1
2016-07-03,3,31,31,3031,HINDUISM,,0,0,0,0,0,MUD,1,7,"Yes, Private",None,RENTED,0,1
2016-07-17,3,32,32,3032,HINDUISM,,0,0,0,0,1,,4,8,"Yes, Private",Owned,RENTED,0,0
2016-07-11,3,33,33,3033,HINDUISM,,0,0,0,0,0,JANTIGE,2,10,"Yes, Private",Owned,RENTED,1,1
2016-07-12,3,34,34,3034,HINDUISM,,0,0,1,0,0,,3,5,"Yes, Private",Owned,RENTED,1,1
2016-07-13,3,35,35,3035,HINDUISM,,0,0,1,0,0,,4,12,"Yes, Private",Owned,RENTED,0,0
2016-07-08,3,36,36,3036,HINDUISM,,0,0,1,0,0,,2,5,"Yes, Private",Owned,RENTED,1,0
2016-07-01,3,37,37,3037,HINDUISM,,0,0,0,0,1,,3,2,"Yes, Private",Owned,GIVEN BY GOVERNMENT,1,0
2016-07-08,3,38,38,3038,HINDUISM,,0,0,1,0,0,,2,3,"Yes, Private",Owned,RENTED,1,0
2016-07-08,3,39,39,3039,HINDUISM,,0,0,1,0,0,,3,4,"Yes, Private",None,RENTED,1,0
2016-07-01,3,40,40,3040,HINDUISM,,0,0,0,0,1,,2,5,"Yes, Private",Owned,RENTED,1,0
2016-07-23,3,41,41,3041,HINDUISM,,0,0,1,0,0,,3,1,"Yes, Private",None,RENTED,0,0
2016-07-25,3,42,42,3042,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-12,3,43,43,3043,HINDUISM,,0,0,1,0,0,,6,12,"Yes, Private",None,RENTED,1,1
2016-07-18,3,44,44,3044,HINDUISM,,0,0,1,0,0,,4,4,"Yes, Private",Owned,RENTED,0,0
2016-07-10,3,45,45,3045,HINDUISM,,0,0,0,0,1,,1,0,"Yes, Private",Owned,GIVEN BY GOVERNMENT,1,0
2016-07-11,3,46,46,3046,HINDUISM,,0,0,0,1,0,,4,0,"Yes, Private",Owned,RENTED,0,0
2016-07-04,3,47,47,3047,HINDUISM,,0,0,0,0,0,MUD,2,4,"Yes, Private",Owned,RENTED,0,0
2016-07-04,3,48,48,3048,HINDUISM,,0,0,1,0,0,,1,2,"Yes, Private",Owned,RENTED,0,0
2016-07-14,3,49,49,3049,HINDUISM,,0,0,0,1,0,,4,1,"Yes, Private",Owned,RENTED,1,0
2016-07-21,3,50,50,3050,HINDUISM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-12,3,51,51,3051,HINDUISM,,0,0,0,0,1,,2,4,"Yes, Private",Owned,RENTED,1,0
2016-07-07,3,52,52,3052,HINDUISM,,0,0,0,0,0,MUD,1,2,"Yes, Private",None,RENTED,0,0
2016-07-17,3,53,53,3053,HINDUISM,,0,0,0,0,1,,5,7,"Yes, Private",Owned,RENTED,0,0
2016-07-18,3,54,54,3054,HINDUISM,,0,0,1,0,0,,1,2,"Yes, Private",Owned,RENTED,1,0
2016-07-06,3,55,55,3055,HINDUISM,,0,0,0,0,1,,4,2,"Yes, Private",Owned,RENTED,1,0
2016-07-15,3,56,56,3056,HINDUISM,,0,0,0,1,0,,1,4,"Yes, Private",Owned,RENTED,1,0
2016-07-20,3,57,57,3057,HINDUISM,,0,0,1,0,0,,5,4,"Yes, Private",None,RENTED,1,0
2016-07-20,3,58,58,3058,HINDUISM,,0,0,0,0,0,MUD,2,1,"Yes, Private",None,RENTED,0,0
2016-07-12,3,59,59,3059,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-04,3,60,60,3060,HINDUISM,,0,0,0,0,0,MUD,1,5,"Yes, Private",None,RENTED,0,0
2016-07-14,3,61,61,3061,HINDUISM,,0,1,0,0,0,,2,4,"Yes, Private",Owned,RENTED,1,0
2016-07-04,3,62,62,3062,HINDUISM,,0,1,0,0,0,MUD,1,0,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
2016-07-24,3,63,63,3063,HINDUISM,,0,0,0,1,1,,4,3,"Yes, Private",Owned,RENTED,0,1
2016-07-22,3,64,64,3064,HINDUISM,,0,0,1,0,0,,2,3,"Yes, Private",Owned,GIVEN BY GOVERNMENT,1,0
2016-07-23,3,65,65,3065,HINDUISM,,0,0,1,0,0,,1,5,"Yes, Private",Owned,RENTED,1,0
2016-07-21,3,66,66,3066,HINDUISM,,0,0,0,0,0,MUD,1,1,"Yes, Private",None,RENTED,0,0
2016-07-18,3,67,67,3067,HINDUISM,,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-01,3,68,68,3068,HINDUISM,,0,1,0,0,0,,1,4,"Yes, Private",None,RENTED,1,0
2016-07-19,3,69,69,3069,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",Owned,RENTED,0,0
2016-07-16,3,70,70,3070,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",None,RENTED,1,0
2016-07-02,3,71,71,3071,HINDUISM,,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,0,0
2016-07-01,3,72,72,3072,HINDUISM,,0,0,1,0,0,,3,2,"Yes, Private",None,RENTED,1,1
2016-07-20,3,73,73,3073,HINDUISM,,0,0,1,0,0,,2,2,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
2016-07-13,3,74,74,3074,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,1,1
2016-07-02,3,75,75,3075,HINDUISM,,0,0,0,0,1,,2,2,"Yes, Private",Owned,RENTED,0,1
2016-07-04,3,76,76,3076,HINDUISM,,0,0,0,0,1,,3,2,"Yes, Private",Owned,RENTED,1,1
2016-07-03,3,77,77,3077,HINDUISM,,0,0,0,1,0,,2,0,"Yes, Private",Owned,GIVEN BY GOVERNMENT,0,1
2016-07-07,3,78,78,3078,HINDUISM,,0,1,0,0,0,,2,2,"Yes, Private",Owned,RENTED,1,0
2016-07-24,3,79,79,3079,HINDUISM,,0,0,0,1,0,,3,2,"Yes, Private",Owned,RENTED,1,0
2016-07-13,3,80,80,3080,HINDUISM,,0,0,0,0,1,,4,10,"Yes, Private",Owned,RENTED,1,1
2016-07-18,3,81,81,3081,HINDUISM,,0,0,1,1,0,,2,3,"Yes, Private",Owned,RENTED,0,0
2016-07-13,3,82,82,3082,HINDUISM,,0,0,0,1,0,,2,2,"Yes, Private",Owned,RENTED,0,1
2016-07-19,3,83,83,3083,HINDUISM,,0,0,1,0,0,,3,6,"Yes, Private",Owned,RENTED,1,1
2016-07-01,3,84,84,3084,HINDUISM,,0,0,1,0,0,,5,3,"Yes, Private",Owned,RENTED,0,0
2016-07-26,3,85,85,3085,HINDUISM,,0,0,0,0,1,,6,8,"Yes, Private",Owned,RENTED,1,1
2016-07-12,3,86,86,3086,HINDUISM,,0,0,0,1,0,,3,6,"Yes, Private",None,RENTED,1,0
